time,temperature_2m_mean,relative_humidity_2m_mean,vapor_pressure_deficit_max,soil_temperature_0_to_7cm_mean,soil_moisture_0_to_7cm_mean,rain_sum
1996-09-13,20.5,57,1.85,25.4,0.124,0.0
1996-09-14,20.1,55,2.2,25.2,0.125,0.0
1996-09-15,21.3,58,2.31,25.6,0.124,0.0
1996-09-16,20.2,43,2.64,24.7,0.124,0.0
1996-09-17,20.7,36,2.93,24.6,0.124,0.0
1996-09-18,21.6,40,2.75,25.1,0.124,0.0
1996-09-19,22.6,43,3.27,26.0,0.124,0.0
1996-09-20,23.2,43,3.43,26.4,0.124,0.0
1996-09-21,24.4,45,3.5,27.4,0.124,0.0
1996-09-22,24.6,48,3.04,28.0,0.124,0.0
1996-09-23,23.1,46,2.92,27.3,0.124,0.0
1996-09-24,22.0,49,2.84,26.3,0.124,0.0
1996-09-25,22.1,48,3.13,26.2,0.124,0.0
1996-09-26,22.0,47,2.9,25.8,0.124,0.0
1996-09-27,23.0,47,2.92,26.2,0.124,0.0
1996-09-28,23.3,53,3.41,26.8,0.124,0.0
1996-09-29,24.1,52,3.37,27.3,0.124,0.0
1996-09-30,24.4,54,2.92,27.5,0.124,0.0
1996-10-01,20.8,61,1.89,25.8,0.124,0.0
1996-10-02,21.0,62,2.1,25.6,0.124,0.0
1996-10-03,21.4,62,2.39,25.5,0.124,0.0
1996-10-04,23.2,57,3.05,25.9,0.124,0.0
1996-10-05,22.9,58,3.01,26.1,0.124,0.0
1996-10-06,24.1,55,3.31,26.5,0.124,0.0
1996-10-07,24.9,55,3.44,27.0,0.124,0.0
1996-10-08,25.1,56,3.6,27.5,0.124,0.0
1996-10-09,25.7,54,3.71,28.1,0.124,0.0
1996-10-10,23.0,51,2.67,27.1,0.124,0.0
1996-10-11,21.1,55,2.54,25.3,0.124,0.0
1996-10-12,20.8,56,2.6,24.4,0.124,0.0
1996-10-13,20.0,62,2.2,23.4,0.124,0.0
1996-10-14,19.1,55,2.33,22.7,0.124,0.0
1996-10-15,19.5,42,2.61,22.0,0.124,0.0
1996-10-16,17.5,45,2.03,21.0,0.124,0.0
1996-10-17,16.6,39,2.18,20.1,0.124,0.0
1996-10-18,17.7,49,2.44,20.1,0.125,0.5
1996-10-19,14.4,49,1.66,18.3,0.133,0.6
1996-10-20,12.5,42,1.57,16.7,0.131,0.0
1996-10-21,13.2,42,1.74,16.6,0.13,0.0
1996-10-22,14.2,48,2.09,17.0,0.129,0.0
1996-10-23,14.9,54,1.59,17.6,0.128,0.0
1996-10-24,14.4,68,1.25,16.6,0.131,2.3
1996-10-25,12.6,70,1.3,16.1,0.166,6.0
1996-10-26,11.3,66,1.43,14.7,0.216,0.0
1996-10-27,10.9,60,1.33,13.9,0.204,0.0
1996-10-28,12.4,56,1.49,14.3,0.193,0.0
1996-10-29,11.6,74,0.72,13.0,0.251,23.5
1996-10-30,10.7,84,0.44,13.2,0.373,8.6
1996-10-31,10.0,80,0.79,12.5,0.333,0.0
1996-11-01,11.4,76,0.88,12.6,0.301,0.0
1996-11-02,12.1,79,0.85,13.4,0.281,0.0
1996-11-03,12.0,79,0.99,13.6,0.267,0.0
1996-11-04,11.7,78,0.71,13.3,0.256,0.0
1996-11-05,10.8,72,0.77,12.9,0.247,0.0
1996-11-06,9.9,61,0.91,11.9,0.238,0.0
1996-11-07,11.2,68,1.1,12.2,0.23,0.0
1996-11-08,12.9,73,1.29,13.4,0.223,0.0
1996-11-09,13.8,79,1.24,14.2,0.216,0.0
1996-11-10,14.5,79,1.33,14.8,0.211,0.0
1996-11-11,14.5,79,1.37,15.1,0.206,0.0
1996-11-12,14.5,82,1.16,15.2,0.201,0.0
1996-11-13,14.1,80,1.13,15.3,0.197,0.0
1996-11-14,12.3,78,0.78,14.2,0.192,0.0
1996-11-15,10.8,69,0.98,13.0,0.188,0.0
1996-11-16,10.3,73,0.72,11.8,0.187,2.0
1996-11-17,12.8,92,0.2,12.8,0.39,53.7
1996-11-18,15.0,91,0.55,15.1,0.382,0.6
1996-11-19,14.2,87,0.86,14.8,0.375,11.9
1996-11-20,15.6,87,0.64,16.0,0.392,1.0
1996-11-21,15.7,93,0.18,15.8,0.412,25.3
1996-11-22,14.1,93,0.41,15.4,0.423,19.8
1996-11-23,11.9,87,0.49,13.9,0.399,0.0
1996-11-24,11.1,88,0.61,12.9,0.378,0.0
1996-11-25,11.4,87,0.57,12.7,0.364,0.0
1996-11-26,10.5,79,0.67,11.8,0.353,0.0
1996-11-27,9.5,76,0.67,10.7,0.343,0.0
1996-11-28,8.9,83,0.68,10.1,0.336,0.1
1996-11-29,9.0,58,0.78,10.1,0.328,0.0
1996-11-30,7.2,77,0.67,8.7,0.321,0.0
1996-12-01,7.5,84,0.32,8.3,0.323,1.4
1996-12-02,6.8,76,0.66,8.3,0.321,0.0
1996-12-03,6.6,71,0.74,7.6,0.314,0.0
1996-12-04,7.8,83,0.62,8.3,0.308,0.0
1996-12-05,9.7,91,0.23,9.7,0.374,16.3
1996-12-06,11.5,86,0.67,11.3,0.368,0.0
1996-12-07,10.8,81,0.89,10.9,0.349,0.0
1996-12-08,11.4,80,0.91,11.3,0.338,0.0
1996-12-09,11.9,89,0.34,11.5,0.374,26.3
1996-12-10,11.6,90,0.17,11.5,0.427,30.5
1996-12-11,14.0,91,0.42,13.3,0.42,8.0
1996-12-12,14.2,92,0.46,13.9,0.402,0.6
1996-12-13,12.5,84,0.58,12.8,0.383,0.0
1996-12-14,8.6,74,0.56,10.7,0.369,0.0
1996-12-15,9.0,78,0.61,9.5,0.36,0.0
1996-12-16,7.9,88,0.52,9.3,0.353,0.0
1996-12-17,8.1,88,0.48,9.1,0.347,0.0
1996-12-18,9.0,79,0.81,9.1,0.342,0.0
1996-12-19,7.6,85,0.53,8.5,0.337,0.0
1996-12-20,7.5,87,0.57,8.5,0.332,0.0
1996-12-21,8.2,88,0.28,8.3,0.352,12.7
1996-12-22,9.9,87,0.62,10.2,0.426,28.9
1996-12-23,7.3,84,0.64,8.6,0.4,0.0
1996-12-24,6.7,88,0.45,8.0,0.383,0.0
1996-12-25,5.7,90,0.37,7.2,0.373,0.0
1996-12-26,7.7,86,0.31,7.9,0.376,5.9
1996-12-27,11.6,88,0.52,11.0,0.419,14.3
1996-12-28,10.0,89,0.53,10.4,0.396,0.3
1996-12-29,11.9,82,0.54,11.2,0.397,7.8
1996-12-30,13.0,92,0.16,12.1,0.429,21.5
1996-12-31,14.4,88,0.66,13.3,0.404,0.1
1997-01-01,15.7,87,0.31,14.0,0.411,16.9
1997-01-02,16.4,95,0.16,15.1,0.429,25.8
1997-01-03,12.6,82,0.74,13.6,0.406,1.2
1997-01-04,9.0,80,0.56,10.7,0.391,0.0
1997-01-05,8.5,73,0.66,10.1,0.403,4.4
1997-01-06,5.6,62,0.74,7.4,0.386,0.0
1997-01-07,5.1,75,0.58,6.5,0.377,0.0
1997-01-08,7.1,74,0.76,7.0,0.37,0.0
1997-01-09,7.7,76,0.7,7.8,0.365,0.0
1997-01-10,8.2,81,0.53,8.4,0.36,0.0
1997-01-11,7.3,91,0.38,8.5,0.356,0.0
1997-01-12,7.6,92,0.35,8.2,0.381,10.7
1997-01-13,4.4,68,0.54,7.4,0.398,0.9
1997-01-14,5.1,63,0.56,7.0,0.379,0.1
1997-01-15,8.5,89,0.31,8.8,0.414,11.2
1997-01-16,8.5,89,0.48,9.1,0.395,0.0
1997-01-17,7.7,90,0.48,9.0,0.383,0.0
1997-01-18,9.1,86,0.77,9.6,0.375,0.0
1997-01-19,9.8,84,0.77,9.8,0.369,0.0
1997-01-20,9.3,87,0.29,9.7,0.406,13.8
1997-01-21,9.9,86,0.48,10.1,0.42,9.3
1997-01-22,10.3,90,0.19,10.1,0.426,27.2
1997-01-23,11.3,90,0.29,11.1,0.412,7.9
1997-01-24,10.7,84,0.63,11.0,0.395,1.1
1997-01-25,12.7,90,0.26,12.0,0.426,28.4
1997-01-26,11.3,90,0.23,11.3,0.426,16.7
1997-01-27,10.1,89,0.47,10.8,0.402,0.0
1997-01-28,11.7,84,0.74,11.6,0.388,0.0
1997-01-29,10.8,90,0.48,11.5,0.378,0.0
1997-01-30,10.7,90,0.63,11.4,0.371,0.0
1997-01-31,10.6,89,0.65,11.5,0.364,0.0
1997-02-01,11.3,90,0.45,11.7,0.359,0.0
1997-02-02,11.3,84,0.68,12.1,0.354,0.0
1997-02-03,9.8,82,0.74,10.6,0.348,0.0
1997-02-04,10.1,79,0.79,10.8,0.343,0.0
1997-02-05,9.3,82,0.62,10.6,0.337,0.0
1997-02-06,9.1,82,0.67,10.0,0.333,0.0
1997-02-07,10.4,77,0.87,10.9,0.328,0.0
1997-02-08,9.8,80,0.63,10.2,0.337,1.6
1997-02-09,9.6,83,0.73,10.3,0.335,0.0
1997-02-10,10.8,80,0.72,11.1,0.329,0.0
1997-02-11,10.8,78,0.74,11.0,0.322,0.0
1997-02-12,9.8,77,0.73,10.4,0.316,0.0
1997-02-13,9.2,65,0.82,10.3,0.31,0.0
1997-02-14,10.3,73,1.02,10.5,0.305,0.0
1997-02-15,11.7,77,1.02,11.2,0.301,0.0
1997-02-16,13.6,76,1.3,12.5,0.298,0.0
1997-02-17,11.5,75,0.71,11.8,0.313,2.7
1997-02-18,10.6,74,0.82,11.4,0.316,0.0
1997-02-19,11.7,74,1.08,11.8,0.305,0.0
1997-02-20,11.3,75,0.87,12.3,0.296,0.0
1997-02-21,10.7,66,1.06,11.3,0.289,0.0
1997-02-22,10.0,74,0.9,11.3,0.282,0.0
1997-02-23,10.2,70,0.88,11.2,0.277,0.0
1997-02-24,8.7,47,1.26,10.0,0.272,0.0
1997-02-25,8.5,50,1.07,9.8,0.265,0.0
1997-02-26,11.0,67,0.93,11.3,0.26,0.0
1997-02-27,9.8,81,0.75,10.4,0.281,5.1
1997-02-28,9.1,71,0.92,10.1,0.305,0.0
1997-03-01,9.0,67,1.18,10.1,0.291,0.0
1997-03-02,10.0,68,0.8,9.9,0.281,0.0
1997-03-03,9.7,66,0.93,10.9,0.274,0.0
1997-03-04,8.8,64,0.97,10.6,0.264,0.0
1997-03-05,11.8,65,1.5,11.4,0.256,0.0
1997-03-06,11.6,70,1.17,12.0,0.248,0.0
1997-03-07,12.2,71,1.27,12.9,0.241,0.0
1997-03-08,12.7,73,1.12,13.5,0.234,0.0
1997-03-09,14.3,67,1.42,14.2,0.228,0.0
1997-03-10,15.8,70,1.57,15.3,0.222,0.0
1997-03-11,16.6,71,1.47,15.9,0.216,0.0
1997-03-12,14.2,59,1.65,15.2,0.21,0.0
1997-03-13,12.4,54,1.45,13.8,0.203,0.0
1997-03-14,14.3,51,1.54,14.1,0.198,0.0
1997-03-15,15.7,62,1.69,16.0,0.194,0.0
1997-03-16,16.6,56,1.85,16.2,0.19,0.6
1997-03-17,15.2,59,1.53,15.6,0.189,0.0
1997-03-18,16.7,67,1.87,16.3,0.185,0.0
1997-03-19,18.1,66,2.28,17.5,0.18,0.0
1997-03-20,17.7,64,2.07,18.0,0.175,0.0
1997-03-21,17.7,68,1.64,18.2,0.172,0.0
1997-03-22,18.6,67,1.98,19.2,0.169,0.0
1997-03-23,16.0,81,0.88,17.6,0.279,10.0
1997-03-24,17.3,76,1.36,18.1,0.275,0.0
1997-03-25,19.1,70,2.06,19.1,0.253,0.0
1997-03-26,20.3,66,1.93,20.0,0.235,0.2
1997-03-27,17.8,57,1.99,19.4,0.22,0.0
1997-03-28,14.9,58,1.43,17.5,0.204,0.0
1997-03-29,16.5,54,1.76,17.4,0.193,0.0
1997-03-30,16.7,60,2.01,17.9,0.188,1.1
1997-03-31,13.1,48,1.47,16.2,0.187,0.0
1997-04-01,12.0,34,1.75,14.5,0.178,0.0
1997-04-02,12.2,30,1.89,14.1,0.17,0.0
1997-04-03,12.9,46,1.89,14.8,0.164,0.0
1997-04-04,14.4,48,1.98,16.3,0.159,0.0
1997-04-05,14.2,45,1.78,16.4,0.154,0.0
1997-04-06,14.1,43,1.82,16.0,0.15,0.0
1997-04-07,15.0,52,1.82,17.2,0.146,0.0
1997-04-08,15.5,45,1.92,17.8,0.143,0.0
1997-04-09,13.1,42,1.58,16.2,0.141,0.0
1997-04-10,14.0,45,1.88,16.6,0.139,0.0
1997-04-11,14.8,44,2.01,17.1,0.137,0.0
1997-04-12,15.7,45,2.06,18.0,0.136,0.0
1997-04-13,16.8,61,1.88,19.4,0.134,0.0
1997-04-14,18.0,53,2.2,20.3,0.133,0.0
1997-04-15,20.3,50,2.58,21.4,0.132,0.0
1997-04-16,20.7,51,2.82,22.4,0.131,0.0
1997-04-17,21.0,48,2.65,23.3,0.13,0.0
1997-04-18,20.0,54,2.27,23.2,0.13,0.0
1997-04-19,20.2,63,1.88,22.3,0.141,1.1
1997-04-20,20.6,61,2.23,22.8,0.141,0.0
1997-04-21,21.2,58,2.26,23.3,0.137,0.0
1997-04-22,19.7,58,2.21,22.4,0.135,0.0
1997-04-23,18.5,47,2.12,21.8,0.133,0.0
1997-04-24,16.6,42,2.23,20.0,0.132,0.0
1997-04-25,18.6,41,2.53,21.2,0.131,0.0
1997-04-26,21.5,44,3.39,23.2,0.13,0.0
1997-04-27,20.8,45,2.64,23.5,0.129,0.0
1997-04-28,18.5,46,2.11,22.0,0.128,0.0
1997-04-29,17.8,48,2.12,21.4,0.128,0.0
1997-04-30,18.9,46,2.4,22.0,0.127,0.0
1997-05-01,18.4,36,2.64,21.9,0.127,0.0
1997-05-02,18.5,36,2.66,21.6,0.126,0.0
1997-05-03,20.1,42,2.6,23.0,0.126,0.0
1997-05-04,21.0,42,3.06,24.1,0.126,0.0
1997-05-05,21.4,38,3.21,24.4,0.125,0.0
1997-05-06,22.0,39,2.99,24.4,0.125,0.0
1997-05-07,22.4,39,3.21,25.4,0.125,0.0
1997-05-08,22.3,39,3.33,25.8,0.125,0.0
1997-05-09,22.9,41,3.61,26.2,0.125,0.0
1997-05-10,24.0,41,3.63,27.0,0.124,0.0
1997-05-11,24.7,42,3.92,27.5,0.124,0.0
1997-05-12,25.5,40,4.11,28.3,0.124,0.0
1997-05-13,25.8,33,4.01,28.8,0.124,0.0
1997-05-14,25.0,38,3.56,28.4,0.124,0.0
1997-05-15,25.4,44,3.52,28.7,0.124,0.0
1997-05-16,25.5,43,3.48,28.9,0.124,0.0
1997-05-17,26.9,43,4.3,29.3,0.124,0.0
1997-05-18,26.8,42,4.73,29.6,0.124,0.0
1997-05-19,26.2,40,3.89,29.8,0.124,0.0
1997-05-20,24.9,35,4.01,29.0,0.124,0.0
1997-05-21,23.5,34,3.68,28.0,0.124,0.0
1997-05-22,22.7,30,3.25,26.9,0.124,0.0
1997-05-23,20.2,51,1.89,24.0,0.125,0.1
1997-05-24,20.4,51,2.64,24.7,0.126,0.0
1997-05-25,19.9,40,2.62,24.5,0.126,0.0
1997-05-26,21.4,38,3.1,25.3,0.125,0.0
1997-05-27,23.8,52,2.92,27.2,0.125,0.0
1997-05-28,25.6,48,3.47,28.7,0.124,0.0
1997-05-29,26.0,49,3.76,29.5,0.124,0.0
1997-05-30,26.8,43,3.86,30.4,0.124,0.0
1997-05-31,26.1,43,3.89,29.9,0.124,0.0
1997-06-01,24.6,43,3.0,28.6,0.124,0.0
1997-06-02,23.4,39,3.33,28.3,0.124,0.0
1997-06-03,22.5,46,2.56,26.7,0.124,0.0
1997-06-04,21.1,59,1.72,25.1,0.129,0.7
1997-06-05,21.2,44,2.48,25.7,0.128,0.0
1997-06-06,23.3,44,3.18,27.2,0.127,0.0
1997-06-07,25.5,44,3.55,29.3,0.126,0.0
1997-06-08,23.8,48,2.82,28.9,0.125,0.0
1997-06-09,23.8,49,3.03,29.2,0.125,0.0
1997-06-10,25.1,48,3.39,30.0,0.125,0.0
1997-06-11,24.8,44,3.62,29.6,0.125,0.0
1997-06-12,22.0,48,2.94,27.7,0.124,0.0
1997-06-13,19.6,50,2.34,25.4,0.124,0.0
1997-06-14,22.4,45,2.62,26.7,0.124,0.0
1997-06-15,24.2,51,2.76,28.7,0.124,0.0
1997-06-16,27.5,50,3.53,31.1,0.124,0.0
1997-06-17,29.2,43,4.7,32.7,0.124,0.0
1997-06-18,28.4,35,4.67,32.5,0.124,0.0
1997-06-19,29.0,35,4.8,33.2,0.124,0.0
1997-06-20,27.5,32,4.6,32.2,0.124,0.0
1997-06-21,24.4,34,3.84,30.2,0.124,0.0
1997-06-22,22.5,33,3.46,28.3,0.124,0.0
1997-06-23,23.6,35,3.68,28.4,0.124,0.0
1997-06-24,25.6,30,4.27,29.7,0.124,0.0
1997-06-25,27.3,34,4.93,31.1,0.124,0.0
1997-06-26,27.7,33,5.0,31.6,0.124,0.0
1997-06-27,25.5,30,4.16,30.8,0.124,0.0
1997-06-28,21.7,39,3.09,28.1,0.124,0.0
1997-06-29,21.3,41,2.99,27.3,0.124,0.0
1997-06-30,20.5,47,2.39,26.2,0.124,0.0
1997-07-01,22.4,39,3.37,27.3,0.124,0.0
1997-07-02,24.0,33,3.89,28.3,0.124,0.0
1997-07-03,26.6,35,4.34,30.2,0.124,0.0
1997-07-04,28.2,41,4.86,32.0,0.124,0.0
1997-07-05,27.5,36,4.63,31.8,0.124,0.0
1997-07-06,26.8,35,4.66,31.3,0.124,0.0
1997-07-07,26.9,40,4.21,31.7,0.124,0.0
1997-07-08,29.0,42,4.38,32.9,0.124,0.0
1997-07-09,28.7,41,4.43,32.9,0.124,0.0
1997-07-10,26.4,43,3.61,32.2,0.124,0.0
1997-07-11,25.9,42,3.29,31.8,0.124,0.0
1997-07-12,25.1,45,3.3,31.2,0.124,0.0
1997-07-13,27.8,42,4.18,32.5,0.124,0.0
1997-07-14,28.9,38,4.42,33.7,0.124,0.0
1997-07-15,29.1,37,4.86,33.7,0.124,0.0
1997-07-16,28.5,39,4.54,32.9,0.124,0.0
1997-07-17,26.8,38,3.68,31.4,0.124,0.0
1997-07-18,25.5,38,3.79,30.9,0.124,0.0
1997-07-19,27.1,41,3.78,32.1,0.124,0.0
1997-07-20,28.0,49,3.89,33.0,0.124,0.0
1997-07-21,29.0,45,4.38,33.7,0.124,0.0
1997-07-22,27.4,50,3.23,31.5,0.124,0.0
1997-07-23,25.5,60,2.91,28.8,0.16,4.7
1997-07-24,27.3,47,4.28,30.5,0.159,0.0
1997-07-25,28.2,41,4.49,31.7,0.146,0.0
1997-07-26,28.1,38,4.65,32.1,0.136,0.0
1997-07-27,27.1,41,4.08,32.1,0.131,0.0
1997-07-28,27.3,41,3.91,32.1,0.128,0.0
1997-07-29,27.6,42,3.9,32.4,0.127,0.0
1997-07-30,26.8,47,3.49,32.6,0.126,0.0
1997-07-31,26.9,41,3.94,32.1,0.125,0.0
1997-08-01,27.7,37,4.34,32.6,0.125,0.0
1997-08-02,27.7,35,4.72,32.4,0.124,0.0
1997-08-03,28.6,38,4.77,33.0,0.124,0.0
1997-08-04,29.8,38,5.0,33.9,0.124,0.0
1997-08-05,30.2,36,5.46,34.3,0.124,0.0
1997-08-06,30.9,36,5.54,34.7,0.124,0.0
1997-08-07,32.8,37,6.05,35.9,0.124,0.0
1997-08-08,31.7,43,4.92,36.0,0.124,0.0
1997-08-09,27.6,44,3.57,33.8,0.124,0.0
1997-08-10,24.3,51,2.62,31.3,0.124,0.0
1997-08-11,24.6,51,2.86,30.7,0.124,0.0
1997-08-12,26.5,46,3.75,31.5,0.124,0.0
1997-08-13,27.6,42,4.36,32.2,0.124,0.0
1997-08-14,27.9,38,4.7,32.4,0.124,0.0
1997-08-15,28.2,36,4.49,32.8,0.124,0.0
1997-08-16,27.3,40,3.89,32.4,0.124,0.0
1997-08-17,25.9,45,3.43,31.6,0.124,0.0
1997-08-18,26.2,46,3.43,31.5,0.124,0.0
1997-08-19,27.7,47,4.13,31.7,0.125,0.1
1997-08-20,28.0,51,3.35,32.8,0.125,0.0
1997-08-21,27.9,51,4.13,32.9,0.124,0.0
1997-08-22,27.3,48,3.67,31.9,0.124,0.0
1997-08-23,25.5,45,3.57,30.6,0.124,0.0
1997-08-24,25.0,53,3.0,30.1,0.124,0.0
1997-08-25,25.0,43,3.38,29.8,0.124,0.0
1997-08-26,25.3,43,3.53,29.7,0.124,0.0
1997-08-27,25.3,48,3.39,29.8,0.124,0.0
1997-08-28,24.7,40,3.59,29.3,0.124,0.0
1997-08-29,25.3,45,3.67,29.8,0.124,0.0
1997-08-30,25.4,45,3.59,29.7,0.124,0.0
1997-08-31,25.9,43,3.35,30.1,0.124,0.0
1997-09-01,27.0,46,3.98,31.0,0.124,0.0
1997-09-02,26.7,52,3.34,30.3,0.131,1.7
1997-09-03,27.4,54,3.49,31.0,0.132,0.0
1997-09-04,28.7,50,4.11,32.3,0.129,0.0
1997-09-05,29.3,47,4.38,33.0,0.126,0.0
1997-09-06,28.1,42,4.0,32.7,0.125,0.0
1997-09-07,27.2,40,3.95,31.7,0.125,0.0
1997-09-08,27.6,39,4.01,31.7,0.124,0.0
1997-09-09,27.8,37,4.21,31.7,0.124,0.0
1997-09-10,25.5,41,3.08,30.3,0.124,0.0
1997-09-11,23.3,49,2.87,28.3,0.124,0.0
1997-09-12,24.4,48,3.21,28.9,0.124,0.0
1997-09-13,24.9,48,3.15,29.4,0.124,0.0
1997-09-14,24.3,50,3.18,29.3,0.124,0.0
1997-09-15,21.8,49,2.8,26.8,0.124,0.0
1997-09-16,21.7,41,3.13,26.3,0.124,0.0
1997-09-17,23.2,37,3.15,26.1,0.124,0.0
1997-09-18,23.2,51,2.55,26.3,0.124,0.0
1997-09-19,22.2,49,2.67,26.2,0.124,0.0
1997-09-20,23.4,42,3.39,26.8,0.124,0.0
1997-09-21,24.0,39,3.68,27.3,0.124,0.0
1997-09-22,24.8,41,3.77,27.8,0.124,0.0
1997-09-23,26.1,41,4.32,28.8,0.124,0.0
1997-09-24,26.9,39,4.74,29.2,0.124,0.0
1997-09-25,23.9,51,1.82,25.9,0.125,0.0
1997-09-26,23.6,57,2.46,26.8,0.125,0.0
1997-09-27,22.2,52,2.68,26.2,0.125,0.0
1997-09-28,25.1,44,3.47,27.4,0.124,0.0
1997-09-29,26.9,50,4.31,28.9,0.124,0.0
1997-09-30,26.9,48,3.77,29.3,0.124,0.0
1997-10-01,26.0,50,3.6,29.4,0.124,0.0
1997-10-02,21.8,52,2.03,26.4,0.124,0.0
1997-10-03,20.6,44,2.71,24.9,0.124,0.0
1997-10-04,21.5,48,2.98,25.0,0.124,0.0
1997-10-05,20.7,47,2.8,24.3,0.124,0.0
1997-10-06,18.0,44,2.04,21.9,0.124,0.0
1997-10-07,16.2,49,1.8,20.6,0.124,0.0
1997-10-08,16.1,48,1.89,20.2,0.124,0.0
1997-10-09,18.2,47,1.94,20.4,0.124,0.0
1997-10-10,15.1,66,1.36,19.3,0.138,6.3
1997-10-11,13.6,62,1.45,17.1,0.197,0.7
1997-10-12,14.3,50,1.53,17.2,0.185,0.0
1997-10-13,16.7,51,2.06,18.2,0.175,0.0
1997-10-14,18.6,54,2.44,19.7,0.166,0.0
1997-10-15,19.7,57,2.77,20.9,0.158,0.0
1997-10-16,20.9,58,3.09,21.9,0.152,0.0
1997-10-17,21.3,55,3.23,22.3,0.146,0.0
1997-10-18,20.8,51,3.04,22.1,0.141,0.0
1997-10-19,20.0,51,2.63,22.0,0.138,0.0
1997-10-20,16.9,59,1.62,20.5,0.135,0.0
1997-10-21,17.9,60,1.8,20.3,0.133,0.0
1997-10-22,18.6,59,2.18,20.5,0.132,0.0
1997-10-23,17.7,60,1.92,20.2,0.131,0.0
1997-10-24,15.5,59,1.71,18.9,0.13,0.0
1997-10-25,15.6,51,2.04,18.4,0.129,0.0
1997-10-26,16.2,47,2.32,18.1,0.128,0.0
1997-10-27,15.8,44,2.06,17.4,0.128,0.0
1997-10-28,15.3,48,1.94,17.1,0.127,0.0
1997-10-29,15.9,48,2.1,17.2,0.127,0.0
1997-10-30,16.5,70,1.5,18.4,0.127,0.0
1997-10-31,17.1,76,1.52,18.9,0.127,0.0
1997-11-01,18.6,69,1.71,19.9,0.126,0.0
1997-11-02,19.5,62,2.41,20.4,0.126,0.0
1997-11-03,19.4,60,2.35,20.1,0.126,0.0
1997-11-04,19.0,57,2.4,20.5,0.126,0.0
1997-11-05,17.9,62,2.25,19.9,0.126,0.0
1997-11-06,18.3,62,2.46,20.0,0.125,0.0
1997-11-07,16.8,65,1.46,19.2,0.126,0.0
1997-11-08,13.7,60,1.35,17.1,0.126,0.0
1997-11-09,13.8,62,1.39,15.6,0.126,0.0
1997-11-10,13.2,81,0.57,14.8,0.185,12.6
1997-11-11,12.8,79,0.84,14.9,0.294,2.0
1997-11-12,12.9,75,0.96,15.0,0.268,0.0
1997-11-13,11.5,84,0.4,13.1,0.29,8.4
1997-11-14,10.8,81,0.94,12.8,0.295,0.2
1997-11-15,9.4,83,0.66,10.8,0.317,9.0
1997-11-16,10.7,78,0.88,11.8,0.319,0.0
1997-11-17,12.0,73,0.98,12.7,0.288,0.0
1997-11-18,11.9,78,0.74,12.5,0.272,1.9
1997-11-19,12.1,86,0.44,12.9,0.333,6.5
1997-11-20,11.8,79,0.78,13.3,0.316,0.0
1997-11-21,10.5,79,0.77,12.1,0.292,0.0
1997-11-22,12.4,75,1.07,12.9,0.276,0.2
1997-11-23,13.7,74,1.13,14.0,0.264,0.0
1997-11-24,13.6,80,0.89,13.9,0.254,0.0
1997-11-25,13.9,82,0.81,14.5,0.248,0.4
1997-11-26,12.4,82,0.49,13.5,0.349,19.8
1997-11-27,10.0,82,0.72,12.1,0.348,0.0
1997-11-28,9.6,82,0.65,11.0,0.32,0.0
1997-11-29,10.1,84,0.71,11.2,0.305,0.0
1997-11-30,10.9,89,0.42,11.8,0.342,6.6
1997-12-01,10.4,82,0.56,11.6,0.339,0.0
1997-12-02,10.1,83,0.71,11.0,0.319,0.0
1997-12-03,10.3,77,0.95,11.1,0.306,0.0
1997-12-04,10.3,70,1.06,10.8,0.296,0.0
1997-12-05,9.7,84,0.43,10.2,0.352,19.9
1997-12-06,11.9,86,0.6,12.0,0.407,12.7
1997-12-07,9.7,91,0.24,10.5,0.408,15.1
1997-12-08,6.7,89,0.41,9.5,0.41,3.5
1997-12-09,5.8,81,0.51,7.6,0.388,0.0
1997-12-10,5.8,77,0.5,6.7,0.37,0.0
1997-12-11,5.7,78,0.63,6.5,0.358,0.0
1997-12-12,5.6,74,0.71,6.4,0.348,0.0
1997-12-13,7.1,72,0.87,7.0,0.34,0.0
1997-12-14,8.0,81,0.37,8.0,0.361,5.8
1997-12-15,7.5,87,0.5,8.6,0.368,0.4
1997-12-16,7.9,86,0.59,8.3,0.349,0.0
1997-12-17,8.5,87,0.46,8.7,0.339,0.0
1997-12-18,8.3,89,0.44,9.0,0.332,0.0
1997-12-19,6.8,75,0.57,7.4,0.326,0.0
1997-12-20,7.1,77,0.68,7.4,0.319,0.0
1997-12-21,6.5,77,0.51,7.4,0.314,0.1
1997-12-22,4.6,66,0.66,5.3,0.308,0.0
1997-12-23,4.7,71,0.64,5.0,0.303,0.0
1997-12-24,4.3,77,0.47,4.4,0.298,0.0
1997-12-25,4.1,73,0.56,4.0,0.294,0.0
1997-12-26,4.0,76,0.66,4.1,0.291,0.0
1997-12-27,4.5,77,0.54,4.2,0.287,0.0
1997-12-28,5.7,81,0.62,5.2,0.283,0.0
1997-12-29,6.6,84,0.61,6.3,0.281,0.0
1997-12-30,7.5,86,0.74,7.7,0.277,0.0
1997-12-31,11.3,81,0.95,9.6,0.274,0.0
1998-01-01,11.8,81,1.04,10.0,0.271,0.0
1998-01-02,10.4,89,0.26,9.6,0.306,7.0
1998-01-03,9.5,83,0.69,9.7,0.331,0.0
1998-01-04,7.7,86,0.34,8.4,0.367,12.6
